birthdate,combine_bench,combine_broad_jump,combine_cone,combine_shuttle,combine_vert,combine_year,draft_pick,forty_yd,height,height.1,player_link,player_name,position,weight
1988-03-17 00:00:00,,,,,,,107.0,,,,/players/D/DurhKr00.htm,Kris Durham,WR,
1985-05-19 00:00:00,27.0,127.0,0.0,0.0,32.0,2008.0,43.0,4.41,72.0,,/players/J/JohnTy99.htm,Tyrell Johnson,DB,207.0
1980-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,2002.0,13.0,4.22,72.0,,/players/S/StalDo00.htm,Donte' Stallworth,WR,197.0
1989-03-27 00:00:00,19.0,121.0,7.32,4.4,34.5,2012.0,,4.7,73.0,,/players/I/IgweEm00.htm,Emil Igwenagu,RB,249.0
1985-05-08 00:00:00,23.0,111.0,6.85,4.24,27.5,2008.0,69.0,4.61,71.0,,/players/H/HestJa00.htm,Jacob Hester,RB,226.0
1988-06-06 00:00:00,,,,,,,,,,,/players/B/BrowOm00.htm,Omar Brown,DB,
1986-11-18 00:00:00,,,,,,,180.0,,,,/players/K/KariDe00.htm,Deji Karim,RB,
1989-09-19 00:00:00,,,,,,,,,,,/players/N/NelsJe00.htm,Jerico Nelson,DB,
1987-07-27 00:00:00,20.0,90.0,7.98,4.68,24.0,2011.0,,5.68,75.0,,/players/H/HenrRi00.htm,Ricky Henry,OL,308.0
1986-09-13 00:00:00,,,,,,,,,,,/players/H/HardDe00.htm,Derek Hardman,OL,
1983-08-18 00:00:00,0.0,107.0,7.33,4.39,29.5,2005.0,145.0,4.93,77.0,,/players/O/OrloDa00.htm,Dan Orlovsky,QB,225.0
1987-11-16 00:00:00,,,,,,,205.0,,,,/players/L/LeviLa00.htm,Lazarius Levingston,DL,
1989-07-08 00:00:00,22.0,104.0,7.74,4.8,27.0,2012.0,91.0,5.29,77.0,,/players/H/HolmLa00.htm,Lamar Holmes,OL,323.0
1986-08-10 00:00:00,21.0,120.0,0.0,0.0,34.0,2008.0,139.0,4.61,72.0,,/players/T/ToraRy00.htm,Ryan Torain,RB,222.0
1990-02-10 00:00:00,16.0,121.0,6.59,4.03,35.0,2012.0,246.0,4.44,70.0,,/players/F/FredTe00.htm,Terrence Frederick,DB,187.0
1988-11-21 00:00:00,,,,,,,,,,,/players/A/AndeJo00.htm,Joe Anderson,WR,
1988-01-10 00:00:00,,,,,,,,,,,/players/F/FranJe00.htm,Jerry Franklin,LB,
1973-06-06 00:00:00,,,,,,,,,,,/players/M/marexoli01.htm,Olindo Mare,K,
1990-11-26 00:00:00,,,,,,,,,,,/players/P/PaszAu00.htm,Austin Pasztor,OL,
1988-09-07 00:00:00,,,,,,,,,,,/players/L/LumpRi00.htm,Ricky Lumpkin,DL,
1988-05-02 00:00:00,23.0,116.0,7.13,4.4,35.5,2011.0,220.0,4.87,74.0,,/players/C/ChapSh00.htm,Shaun Chapas,RB,247.0
1985-11-14 00:00:00,15.0,126.0,7.07,4.42,36.5,2008.0,,4.47,74.0,,/players/G/GuytGa99.htm,Gary Guyton,LB,245.0
1989-04-17 00:00:00,,,,,,,,,,,/players/O/OlawJa00.htm,Jamize Olawale,RB,
1989-06-20 00:00:00,,,,,,,1.0,,,,/players/P/PryoTe00.htm,Terrelle Pryor,QB,
1988-09-07 00:00:00,0.0,126.0,0.0,0.0,34.5,2011.0,113.0,4.38,72.0,,/players/C/ChekCh00.htm,Chimdi Chekwa,DB,191.0
1983-08-20 00:00:00,,,,,,,,,,,/players/S/SchaBr00.htm,Brian Schaefering,DL,
1988-07-23 00:00:00,,,,,,,,,,,/players/D/DeveJa00.htm,James Develin,RB,
1989-03-15 00:00:00,,,,,,,,,,,/players/B/BardBr00.htm,Brandon Barden,TE,
1989-05-30 00:00:00,,,,,,,,,,,/players/A/AikeKa00.htm,Kamar Aiken,WR,
1984-08-16 00:00:00,22.0,0.0,0.0,0.0,0.0,2007.0,103.0,4.6,74.0,,/players/S/StanIs00.htm,Isaiah Stanback,WR,216.0
1989-02-09 00:00:00,,,,,,,,,,,/players/B/BrowMi00.htm,Mike Brown,WR,
1988-02-01 00:00:00,,,,,,,,,,,/players/M/MillJo01.htm,Jordan Miller,DL,
1989-11-01 00:00:00,21.0,131.0,7.03,4.32,36.0,2012.0,78.0,4.52,77.0,,/players/E/EgneMi00.htm,Michael Egnew,TE,252.0
1988-07-17 00:00:00,,,,,,,,,,,/players/P/PoseJu00.htm,Julian Posey,DB,
1982-02-19 00:00:00,25.0,0.0,0.0,4.31,0.0,2005.0,78.0,4.75,73.0,,/players/M/MorrKi20.htm,Kirk Morrison,LB,235.0
1989-02-10 00:00:00,22.0,109.0,7.17,4.46,32.0,2011.0,237.0,4.8,73.0,,/players/L/LloyGr01.htm,Greg Lloyd,LB,246.0
1988-12-17 00:00:00,22.0,116.0,7.12,4.28,33.5,2012.0,,4.53,70.0,,/players/P/PleaEd00.htm,Eddie Pleasant,DB,211.0
1988-04-26 00:00:00,,,,,,,,,,,/players/S/ScafDa00.htm,Damik Scafe,DL,
1989-05-20 00:00:00,,,,,,,247.0,,,,/players/S/SmelBr00.htm,Brad Smelley,TE,
1987-03-02 00:00:00,28.0,0.0,0.0,0.0,0.0,2010.0,149.0,4.84,76.0,,/players/D/DaviHa21.htm,Hall Davis,DL,271.0
1988-01-14 00:00:00,,,,,,,,,,,/players/M/MillPr00.htm,Prince Miller,DB,
1985-10-13 00:00:00,0.0,109.0,7.1,4.42,32.0,2009.0,,5.02,74.0,,/players/H/HoyeBr00.htm,Brian Hoyer,QB,215.0
1987-11-29 00:00:00,,,,,,,,,,,/players/H/HamiAd00.htm,Adrian Hamilton,LB,
1978-01-09 00:00:00,0.0,108.0,7.51,4.14,33.0,2001.0,36.0,4.57,73.0,,/players/J/JohnCh01.htm,Chad Johnson,WR,192.0
1987-12-03 00:00:00,,,,,,,,,,,/players/M/McGrSe00.htm,Sean McGrath,TE,
1986-01-04 00:00:00,12.0,118.0,7.01,4.48,34.5,2009.0,91.0,4.31,70.0,,/players/B/ButlDe00.htm,Deon Butler,WR,182.0
1985-07-19 00:00:00,,,,,,,,,,,/players/F/FangHe00.htm,Hebron Fangupo,DL,
1990-05-24 00:00:00,0.0,105.0,7.2,4.38,35.0,2012.0,237.0,4.75,75.0,,/players/J/JohnCa01.htm,Cam Johnson,DL,268.0
1989-06-27 00:00:00,,,,,,,,,,,/players/D/DougDa01.htm,David Douglas,WR,
1988-12-17 00:00:00,,,,,,,,,,,/players/G/GrifJo00.htm,John Griffin,RB,
1990-02-06 00:00:00,22.0,127.0,6.82,4.11,41.0,2012.0,,4.5,72.0,,/players/J/JackJe00.htm,Jerrell Jackson,WR,196.0
1985-11-08 00:00:00,23.0,0.0,0.0,0.0,0.0,2012.0,178.0,5.32,78.0,,/players/A/AspeMa00.htm,Mark Asper,OL,319.0
1988-05-26 00:00:00,,,,,,,,,,,/players/M/MaleJo00.htm,John Malecki,OL,
1987-07-21 00:00:00,,,,,,,,,,,/players/M/McCoJa00.htm,Jamie McCoy,TE,
1985-02-01 00:00:00,0.0,107.0,0.0,0.0,28.0,2010.0,,4.84,72.0,,/players/L/LewiTh01.htm,Thaddeus Lewis,QB,215.0
1989-07-06 00:00:00,,,,,,,,,,,/players/D/DaviA.00.htm,A.J. Davis,DB,
1985-12-24 00:00:00,,,,,,,,,,,/players/N/NwagOg00.htm,Ogemdi Nwagbuo,DL,
1987-08-04 00:00:00,,,,,,,,,,,/players/S/SaddJi20.htm,Jimmy Saddler-McQueen,DL,
1983-10-30 00:00:00,19.0,0.0,7.14,4.46,0.0,2007.0,92.0,4.76,76.0,,/players/E/EdwaTr01.htm,Trent Edwards,QB,231.0
1988-10-04 00:00:00,0.0,114.0,6.99,4.15,34.0,2012.0,,4.74,74.0,,/players/C/CattSe00.htm,Sean Cattouse,DB,211.0
1989-09-28 00:00:00,0.0,102.0,7.81,4.9,29.5,2012.0,,5.36,77.0,,/players/N/NixxLu00.htm,Lucas Nix,OL,317.0
1988-02-27 00:00:00,,,,,,,,,,,/players/N/NelmCo00.htm,Cory Nelms,DB,
1990-03-29 00:00:00,,,,,,,,,,,/players/J/JeroTo00.htm,Tony Jerod-Eddie,DL,
1990-05-10 00:00:00,21.0,101.0,7.77,4.58,25.0,2012.0,151.0,5.39,76.0,,/players/K/KeleSe00.htm,Senio Kelemete,OL,307.0
1985-04-10 00:00:00,20.0,122.0,7.0,4.24,33.5,2009.0,,4.69,77.0,,/players/S/SperKo00.htm,Kory Sperry,TE,238.0
1988-12-27 00:00:00,21.0,124.0,6.59,3.98,35.5,2012.0,238.0,4.48,73.0,,/players/H/HemiJu00.htm,Junior Hemingway,WR,225.0
1988-08-31 00:00:00,28.0,113.0,6.97,4.39,29.0,2011.0,187.0,4.53,71.0,,/players/B/BradAl00.htm,Allen Bradford,RB,242.0
1989-09-29 00:00:00,,,,,,,,,,,/players/C/CollCa00.htm,Cameron Collins,LB,
1974-08-16 00:00:00,,,,,,,,,,,/players/L/longwrya01.htm,Ryan Longwell,K,
1986-05-23 00:00:00,,,,,,,,,,,/players/H/HallCh00.htm,Chad Hall,WR,
1990-12-05 00:00:00,15.0,118.0,6.88,4.4,32.0,2013.0,58.0,4.66,70.0,,/players/B/BallMo00.htm,Montee Ball,RB,214.0
1991-02-01 00:00:00,14.0,125.0,0.0,0.0,35.0,2013.0,90.0,4.41,70.0,,/players/W/WebsKa00.htm,Kayvon Webster,DB,195.0
1988-11-21 00:00:00,27.0,102.0,7.93,4.8,26.5,2013.0,28.0,5.03,75.0,,/players/W/WillSy00.htm,Sylvester Williams,DL,313.0
1991-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,,4.63,76.0,,/players/B/BrowMa00.htm,Marlon Brown,WR,213.0
1989-10-21 00:00:00,20.0,101.0,7.94,4.91,31.5,2013.0,168.0,5.17,78.0,,/players/W/WagnRi00.htm,Ricky Wagner,OL,308.0
1991-09-02 00:00:00,17.0,118.0,0.0,0.0,35.5,2013.0,32.0,4.43,70.0,,/players/E/ElamMa00.htm,Matt Elam,DB,208.0
1993-06-01 00:00:00,0.0,116.0,0.0,0.0,0.0,2013.0,56.0,4.62,72.0,,/players/B/BrowAr00.htm,Arthur Brown,LB,241.0
1989-10-23 00:00:00,,,,,,,,,,,/players/T/TrawBr00.htm,Brynden Trawick,DB,
1991-04-23 00:00:00,,,,,,,130.0,,,,/players/J/JuszKy00.htm,Kyle Juszczyk,RB,
1991-06-18 00:00:00,28.0,96.0,7.78,5.1,22.5,2013.0,65.0,5.58,75.0,,/players/W/WarfLa00.htm,Larry Warford,OL,332.0
1985-04-26 00:00:00,28.0,106.0,7.45,4.65,27.0,2007.0,209.0,5.29,77.0,,/players/H/HillCo21.htm,Corey Hilliard,OL,308.0
1988-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,2012.0,,4.57,69.0,,/players/E/EdwaPa00.htm,Patrick Edwards,WR,172.0
1990-01-16 00:00:00,17.0,0.0,0.0,0.0,0.0,2013.0,,4.82,79.0,,/players/F/FaurJo00.htm,Joseph Fauria,TE,259.0
1991-01-01 00:00:00,14.0,124.0,6.9,4.21,35.5,2013.0,36.0,4.36,72.0,,/players/S/SlayDa00.htm,Darius Slay,DB,192.0
1989-05-29 00:00:00,21.0,118.0,7.11,4.26,34.5,2013.0,5.0,4.56,77.0,,/players/A/AnsaEz00.htm,Ezekiel Ansah,DL,271.0
1991-05-04 00:00:00,0.0,118.0,0.0,0.0,32.0,2013.0,199.0,4.68,70.0,,/players/R/RiddTh00.htm,Theo Riddick,RB,201.0
1990-02-27 00:00:00,,,,,,,165.0,,,,/players/M/MartSa01.htm,Sam Martin,P,
1990-05-26 00:00:00,26.0,111.0,0.0,0.0,30.5,2013.0,,4.77,72.0,,/players/L/LineZa01.htm,Zach Line,RB,232.0
1991-03-17 00:00:00,0.0,128.0,0.0,0.0,37.0,2013.0,29.0,4.42,74.0,,/players/P/PattCo00.htm,Cordarrelle Patterson,WR,216.0
1990-06-19 00:00:00,14.0,132.0,0.0,0.0,40.5,2013.0,25.0,4.43,73.0,,/players/R/RhodXa00.htm,Xavier Rhodes,DB,210.0
1992-05-28 00:00:00,0.0,106.0,7.4,4.75,30.0,2013.0,23.0,4.92,75.0,,/players/F/FloySh00.htm,Sharrif Floyd,DL,297.0
1989-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,155.0,4.82,73.0,,/players/L/LockJe00.htm,Jeff Locke,P,209.0
1988-05-21 00:00:00,,,,,,,,,,,/players/B/BakeCh01.htm,Chase Baker,DL,
1991-02-18 00:00:00,22.0,112.0,7.36,4.52,35.0,2013.0,106.0,4.75,77.0,,/players/S/SimsDi00.htm,Dion Sims,TE,262.0
1990-03-05 00:00:00,0.0,122.0,7.02,4.35,32.5,2013.0,3.0,4.54,78.0,,/players/J/JordDi00.htm,Dion Jordan,DL,248.0
1992-03-13 00:00:00,27.0,0.0,0.0,0.0,0.0,2013.0,104.0,4.65,72.0,,/players/J/JenkJe00.htm,Jelani Jenkins,LB,243.0
1990-05-14 00:00:00,,,,,,,250.0,,,,/players/J/JoneDo02.htm,Don Jones,DB,
1989-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,166.0,4.77,70.0,,/players/S/SturCa00.htm,Caleb Sturgis,K,188.0
1988-09-21 00:00:00,12.0,122.0,7.0,4.29,30.5,2012.0,,4.48,74.0,,/players/M/McCrKe00.htm,Kelcie McCray,DB,202.0
1987-11-22 00:00:00,15.0,118.0,7.05,4.25,33.5,2011.0,,4.53,76.0,,/players/G/GurlTo00.htm,Tori Gurley,WR,216.0
1991-04-09 00:00:00,,,,,,,,,,,/players/A/AubrJo00.htm,Josh Aubrey,DB,
1990-10-22 00:00:00,0.0,114.0,0.0,0.0,0.0,2013.0,,4.74,71.0,,/players/M/MageBr00.htm,Brandon Magee,LB,223.0
1991-07-21 00:00:00,,,,,,,,,,,/players/M/MartEr02.htm,Eric Martin,LB,
1988-05-21 00:00:00,,,,,,,,,,,/players/L/LannSp00.htm,Spencer Lanning,P,
1990-10-26 00:00:00,10.0,119.0,6.81,4.27,34.5,2013.0,68.0,4.54,70.0,,/players/M/McFaLe00.htm,Leon McFadden,DB,193.0
1990-06-23 00:00:00,,,,,,,,,,,/players/M/MiltKe00.htm,Keavon Milton,TE,
1987-10-16 00:00:00,,,,,,,,,,,/players/R/RainBo00.htm,Bobby Rainey,RB,
1983-02-10 00:00:00,16.0,106.0,7.9,4.55,28.0,2006.0,89.0,5.3,77.0,,/players/B/ButlRa20.htm,Rashad Butler,OL,293.0
1988-07-29 00:00:00,8.0,121.0,6.88,4.21,33.5,2013.0,,4.54,73.0,,/players/T/ThomKe02.htm,Kenbrell Thompkins,WR,193.0
1989-04-18 00:00:00,,,,,,,,,,,/players/S/SudfZa00.htm,Zach Sudfeld,TE,
1991-05-06 00:00:00,22.0,131.0,6.68,4.1,34.0,2013.0,102.0,4.38,71.0,,/players/B/BoycJo00.htm,Josh Boyce,WR,206.0
1988-10-30 00:00:00,,,,,,,,,,,/players/V/VellJo00.htm,Joe Vellano,DL,
1991-01-24 00:00:00,22.0,113.0,6.91,4.44,33.0,2013.0,226.0,4.78,77.0,,/players/B/BuchMi00.htm,Michael Buchanan,DL,255.0
1989-10-20 00:00:00,19.0,139.0,7.1,4.32,41.5,2013.0,52.0,4.64,75.0,,/players/C/CollJa00.htm,Jamie Collins,LB,250.0
1991-02-09 00:00:00,14.0,116.0,6.69,4.06,32.5,2013.0,83.0,4.56,71.0,,/players/R/RyanLo00.htm,Logan Ryan,DB,191.0
1986-09-14 00:00:00,,,,,,,,,,,/players/F/FletDa00.htm,Dane Fletcher,DL,
1990-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,,4.98,73.0,,/players/A/AlleRy01.htm,Ryan Allen,P,229.0
1990-03-19 00:00:00,0.0,118.0,7.08,4.21,34.0,2013.0,16.0,4.65,77.0,,/players/M/ManuEJ00.htm,EJ Manuel,QB,237.0
1992-04-10 00:00:00,14.0,117.0,7.15,4.47,33.5,2013.0,41.0,4.51,72.0,,/players/W/WoodRo02.htm,Robert Woods,WR,201.0
1990-11-19 00:00:00,13.0,132.0,0.0,0.0,0.0,2013.0,78.0,4.27,69.0,,/players/G/GoodMa00.htm,Marquise Goodwin,WR,183.0
1990-08-14 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,46.0,4.74,75.0,,/players/A/AlonKi00.htm,Kiko Alonso,LB,238.0
1992-01-17 00:00:00,10.0,127.0,6.74,4.09,37.5,2013.0,,4.53,67.0,,/players/R/RobeNi00.htm,Nickell Robey-Coleman,DB,169.0
1990-10-15 00:00:00,13.0,126.0,0.0,4.0,37.5,2013.0,105.0,4.48,71.0,,/players/W/WillDu00.htm,Duke Williams,DB,203.0
1989-11-08 00:00:00,,,,,,,143.0,,,,/players/M/MeekJo01.htm,Jonathan Meeks,DB,
1988-10-24 00:00:00,,,,,,,,,,,/players/H/HogaCh00.htm,Chris Hogan,WR,
1985-09-06 00:00:00,,,,,,,169.0,,,,/players/S/SummFr00.htm,Frank Summers,RB,
1988-12-05 00:00:00,0.0,107.0,7.83,4.63,28.0,2013.0,20.0,4.91,78.0,,/players/L/LongKy00.htm,Kyle Long,OL,313.0
1990-12-24 00:00:00,20.0,101.0,8.1,4.88,28.5,2013.0,163.0,5.37,77.0,,/players/M/MillJo02.htm,Jordan Mills,OL,316.0
1986-08-22 00:00:00,30.0,112.0,7.31,4.49,34.0,2009.0,128.0,4.58,72.0,,/players/F/FiamTo00.htm,Tony Fiammetta,RB,245.0
1990-04-06 00:00:00,,,,,,,184.0,,,,/players/F/FreyIs00.htm,Isaiah Frey,DB,
1991-05-05 00:00:00,22.0,118.0,6.99,4.24,32.5,2013.0,50.0,4.59,73.0,,/players/B/BostJo00.htm,Jonathan Bostic,LB,245.0
1989-02-04 00:00:00,17.0,116.0,7.58,4.2,30.0,2013.0,117.0,4.71,73.0,,/players/G/GreeKh00.htm,Khaseem Greene,LB,241.0
1990-09-08 00:00:00,22.0,119.0,6.92,4.32,35.5,2013.0,21.0,4.68,77.0,,/players/E/EifeTy00.htm,Tyler Eifert,TE,250.0
1991-11-22 00:00:00,19.0,122.0,6.91,4.12,33.5,2013.0,37.0,4.53,68.0,,/players/B/BernGi00.htm,Giovani Bernard,RB,202.0
1991-05-13 00:00:00,25.0,120.0,7.01,4.25,36.0,2013.0,84.0,4.46,72.0,,/players/W/WillSh02.htm,Shawn Williams,DB,213.0
1990-09-22 00:00:00,,,,,,,,,,,/players/D/DiMaJa00.htm,Jayson DiManche,LB,
1991-06-28 00:00:00,27.0,0.0,7.45,4.63,0.0,2013.0,86.0,5.11,75.0,,/players/T/ThorHu00.htm,Hugh Thornton,OL,320.0
1990-03-01 00:00:00,,,,,,,,,,,/players/W/WhalGr00.htm,Griff Whalen,WR,
1990-08-30 00:00:00,25.0,111.0,7.3,4.4,31.0,2013.0,24.0,4.83,75.0,,/players/W/WernBj00.htm,Bjoern Werner,DL,266.0
1989-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,2012.0,136.0,5.02,73.0,,/players/C/ChapJo00.htm,Josh Chapman,DL,316.0
1980-08-03 00:00:00,38.0,0.0,0.0,0.0,0.0,2003.0,173.0,5.3,78.0,,/players/P/PashTo20.htm,Tony Pashos,OL,337.0
1990-09-08 00:00:00,17.0,112.0,7.17,4.43,31.0,2013.0,184.0,4.81,75.0,,/players/R/RiveMy00.htm,Mychal Rivera,TE,242.0
1990-01-29 00:00:00,,,,,,,209.0,,,,/players/B/ButlBr00.htm,Brice Butler,WR,
1987-07-27 00:00:00,15.0,115.0,7.0,4.44,33.5,2010.0,108.0,4.28,69.0,,/players/F/FordJa01.htm,Jacoby Ford,WR,186.0
1989-08-18 00:00:00,17.0,97.0,0.0,0.0,25.5,2012.0,201.0,5.4,78.0,,/players/M/McCaMa00.htm,Matt McCants,OL,308.0
1990-11-05 00:00:00,22.0,113.0,0.0,0.0,31.5,2013.0,172.0,4.71,78.0,,/players/K/KasaNi00.htm,Nick Kasa,TE,269.0
1983-08-28 00:00:00,,,,,,,,,,,/players/H/HuntJa24.htm,Jason Hunter,DL,
1990-06-27 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,12.0,4.4,71.0,,/players/H/HaydDJ00.htm,D.J. Hayden,DB,191.0
1990-05-02 00:00:00,29.0,127.0,7.49,4.31,38.0,2013.0,66.0,4.65,73.0,,/players/M/MoorSi00.htm,Sio Moore,LB,245.0
1990-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,205.0,4.98,75.0,,/players/M/McGeSt01.htm,Stacy McGee,DL,308.0
1988-10-26 00:00:00,,,,,,,,,,,/players/K/KingMa00.htm,Marquette King,P,
1978-03-05 00:00:00,0.0,100.0,8.15,5.05,30.5,2002.0,37.0,5.34,76.0,,/players/G/GuroAn20.htm,Andre Gurode,OL,316.0
1991-09-14 00:00:00,0.0,110.0,0.0,0.0,0.0,2013.0,10.0,5.49,74.0,,/players/W/WarmCh00.htm,Chance Warmack,OL,317.0
1991-02-18 00:00:00,21.0,111.0,7.06,0.0,30.5,2013.0,248.0,4.69,72.0,,/players/S/StafDa00.htm,Daimion Stafford,DB,221.0
1989-12-05 00:00:00,14.0,128.0,6.97,4.12,36.0,2013.0,70.0,4.53,73.0,,/players/W/WrehBl00.htm,Blidi Wreh-Wilson,DB,195.0
1987-08-26 00:00:00,21.0,113.0,7.28,4.43,32.5,2009.0,241.0,4.73,73.0,,/players/J/JohnDa05.htm,David Johnson,TE,260.0
1991-02-07 00:00:00,20.0,120.0,6.8,4.02,37.0,2013.0,79.0,4.45,71.0,,/players/W/WheaMa00.htm,Markus Wheaton,WR,189.0
1988-08-12 00:00:00,10.0,115.0,0.0,4.23,33.5,2012.0,,4.46,76.0,,/players/M/MoyeDe00.htm,Derek Moye,WR,209.0
1989-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,2013.0,17.0,4.74,74.0,,/players/J/JoneJa05.htm,Jarvis Jones,LB,245.0
1991-02-23 00:00:00,28.0,133.0,0.0,4.26,40.5,2013.0,111.0,4.42,69.0,,/players/T/ThomSh00.htm,Shamarko Thomas,DB,213.0
1986-10-24 00:00:00,27.0,123.0,0.0,4.53,36.5,2010.0,,4.87,72.0,,/players/W/WilsKi00.htm,Kion Wilson,LB,239.0
1991-01-01 00:00:00,,,,,,,,,,,/players/G/GarvTe00.htm,Terence Garvin,LB,
1990-10-10 00:00:00,0.0,124.0,0.0,0.0,33.5,2013.0,39.0,4.58,74.0,,/players/S/SmitGe00.htm,Geno Smith,QB,218.0
1990-09-10 00:00:00,36.0,119.0,7.27,4.42,35.0,2013.0,215.0,4.88,73.0,,/players/B/BohaTo00.htm,Tommy Bohanon,RB,246.0
1991-02-15 00:00:00,15.0,119.0,6.72,4.07,33.5,2013.0,,4.48,73.0,,/players/S/SpadRy00.htm,Ryan Spadola,WR,204.0
1987-11-07 00:00:00,0.0,0.0,0.0,0.0,0.0,2011.0,179.0,5.18,76.0,,/players/S/SchlCa00.htm,Caleb Schlauderaff,OL,305.0
1991-09-14 00:00:00,0.0,122.0,6.95,4.32,36.0,2013.0,9.0,4.37,72.0,,/players/M/MillDe00.htm,Dee Milliner,DB,201.0
1990-11-29 00:00:00,30.0,116.0,0.0,0.0,32.0,2013.0,13.0,5.02,74.0,,/players/R/RichSh00.htm,Sheldon Richardson,DL,294.0
1986-05-31 00:00:00,,,,,,,,,,,/players/D/DouzLe00.htm,Leger Douzable,DL,
1991-07-10 00:00:00,9.0,0.0,0.0,0.0,0.0,2013.0,72.0,5.22,76.0,,/players/W/WintBr00.htm,Brian Winters,OL,320.0
1983-11-22 00:00:00,24.0,111.0,0.0,4.97,32.0,2006.0,23.0,5.09,75.0,,/players/J/JoseDa20.htm,Davin Joseph,OL,311.0
1990-04-07 00:00:00,,,,,,,,,,,/players/W/WrigTi01.htm,Tim Wright,TE,
1989-10-03 00:00:00,10.0,125.0,6.97,4.27,34.0,2013.0,43.0,4.61,74.0,,/players/B/BankJo00.htm,Johnthan Banks,DB,185.0
1991-11-29 00:00:00,37.0,107.0,7.82,4.72,30.0,2013.0,100.0,5.15,73.0,,/players/S/SpenAk00.htm,Akeem Spence,DL,307.0
1990-09-17 00:00:00,,,,,,,,,,,/players/S/ShepRu00.htm,Russell Shepard,WR,
1991-09-23 00:00:00,15.0,112.0,6.95,3.98,30.0,2012.0,,4.5,69.0,,/players/P/PageEr00.htm,Eric Page,WR,186.0
1990-09-16 00:00:00,,,,,,,147.0,,,,/players/M/MeanSt00.htm,Steven Means,DL,
1991-01-05 00:00:00,27.0,116.0,7.59,4.44,28.5,2013.0,1.0,5.05,79.0,,/players/F/FishEr00.htm,Eric Fisher,OL,306.0
1991-10-05 00:00:00,31.0,121.0,6.96,4.38,33.5,2013.0,96.0,4.37,71.0,,/players/D/DaviKn00.htm,Knile Davis,RB,227.0
1989-09-09 00:00:00,,,,,,,170.0,,,,/players/K/KushEr00.htm,Eric Kush,OL,
1985-07-27 00:00:00,16.0,115.0,7.07,0.0,32.5,2008.0,,4.63,72.0,,/players/A/AbduHu99.htm,Husain Abdullah,DB,204.0
1990-08-17 00:00:00,,,,,,,207.0,,,,/players/C/CataMi00.htm,Mike Catapano,DL,
1990-02-01 00:00:00,,,,,,,252.0,,,,/players/C/CoopMa00.htm,Marcus Cooper,DB,
1991-11-06 00:00:00,27.0,106.0,7.4,4.68,28.5,2013.0,2.0,5.3,78.0,,/players/J/JoecLu00.htm,Luke Joeckel,OL,306.0
1991-11-11 00:00:00,7.0,117.0,6.81,4.37,32.0,2013.0,101.0,4.58,67.0,,/players/S/SandAc00.htm,Ace Sanders,WR,173.0
1989-10-11 00:00:00,29.0,99.0,7.91,4.94,23.5,2011.0,76.0,5.39,75.0,,/players/R/RackWi01.htm,Will Rackley,OL,309.0
1990-09-22 00:00:00,0.0,123.0,7.09,4.22,36.5,2013.0,135.0,4.43,70.0,,/players/R/RobiDe00.htm,Denard Robinson,WR,199.0
1990-07-29 00:00:00,0.0,0.0,0.0,0.0,38.5,2013.0,33.0,4.64,72.0,,/players/C/CyprJo00.htm,Johnathan Cyprien,DB,217.0
1990-03-08 00:00:00,22.0,125.0,6.7,4.15,38.0,2013.0,64.0,4.47,71.0,,/players/G/GratDw00.htm,Dwayne Gratz,DB,201.0
1984-10-27 00:00:00,0.0,133.0,6.67,4.23,41.0,2006.0,115.0,4.47,72.0,,/players/B/BlacWi20.htm,Will Blackmon,DB,198.0
1991-06-05 00:00:00,0.0,123.0,6.64,4.1,34.5,2013.0,169.0,4.58,73.0,,/players/E/EvanJo00.htm,Josh Evans,DB,207.0
1989-03-10 00:00:00,,,,,,,,,,,/players/K/KnoxKy00.htm,Kyle Knox,LB,
1991-05-11 00:00:00,4.0,126.0,7.17,4.32,36.0,2013.0,210.0,4.54,73.0,,/players/M/McCrDe00.htm,Demetrius McCray,DB,187.0
1990-11-03 00:00:00,,,,,,,,,,,/players/R/ReynLa00.htm,LaRoy Reynolds,LB,
1989-11-15 00:00:00,,,,,,,,,,,/players/T/TinkCa00.htm,Carson Tinker,OL,
1992-04-22 00:00:00,16.0,124.0,0.0,4.35,33.5,2013.0,144.0,4.38,72.0,,/players/S/StilKe00.htm,Kenny Stills,WR,194.0
1988-11-04 00:00:00,18.0,0.0,0.0,0.0,37.5,2012.0,122.0,4.49,74.0,,/players/T/ToonNi00.htm,Nick Toon,WR,215.0
1990-05-21 00:00:00,,,,,,,,,,,/players/H/HillJo02.htm,Josh Hill,TE,
1991-02-15 00:00:00,15.0,121.0,6.78,4.06,38.0,2013.0,15.0,4.63,72.0,,/players/V/VaccKe00.htm,Kenny Vaccaro,DB,214.0
